#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
#||||||||||||
||||||||||||
trees|lib_materials:dirt_black_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|yew_01;yew_02;yew_03||||||
plants|lib_materials:dirt_black_with_grass_temperate_semihumid|0.06|temperate_semihumid|lowland|shelf|shrub_deciduous||||||
plants|lib_materials:dirt_black_with_grass_temperate_semihumid|0.001|temperate_semihumid|lowland|shelf|plant_nettle_cleavers||||||
#||||||||||||
schem|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.002|temperate_semihumid|lowland|shelf|schem_bush_hawthorne||||||
schem|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.002|temperate_semihumid|lowland|shelf|schem_bush_rhodedendron||||||
trees|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|cherry||||||
trees|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|cherry_blossom||||||
trees|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|clementine||||||
trees|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|oak_01;oak_02;oak_03||||||
trees|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|oak_red_01;oak_red_02;oak_red_03||||||
trees|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|oak_white_01;oak_white_02;oak_white_03||||||
trees|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|pine_01;pine_02;pine_03||||||
trees|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|yew_01;yew_02;yew_03||||||
plants|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.06|temperate_semihumid|lowland|shelf|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.06|temperate_semihumid|lowland|shelf|shrub_deciduous||||||
#||||||||||||
trees|lib_materials:dirt_clayey_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|oak_01;oak_02;oak_03||||||
trees|lib_materials:dirt_clayey_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|oak_red_01;oak_red_02;oak_red_03||||||
trees|lib_materials:dirt_clayey_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|oak_white_01;oak_white_02;oak_white_03||||||
trees|lib_materials:dirt_clayey_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|pine_01;pine_02;pine_03||||||
plants|lib_materials:dirt_clayey_with_grass_temperate_semihumid|0.06|temperate_semihumid|lowland|shelf|grass_1;grass_2;grass_3;grass_4;grass_5||||||
plants|lib_materials:dirt_clayey_with_grass_temperate_semihumid|0.06|temperate_semihumid|lowland|shelf|shrub_deciduous||||||
#||||||||||||
trees|lib_materials:dirt_sandy_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|oak_01;oak_02;oak_03||||||
trees|lib_materials:dirt_sandy_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|pine_01;pine_02;pine_03||||||
plants|lib_materials:dirt_sandy_with_grass_temperate_semihumid|0.06|temperate_semihumid|lowland|shelf|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
plants|lib_materials:dirt_sandy_with_grass_temperate_semihumid|0.06|temperate_semihumid|lowland|shelf|shrub_deciduous||||||
#||||||||||||
trees|lib_materials:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|ash_01;ash_02||||||
trees|lib_materials:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|beech_01;beech_02;beech_03||||||
trees|lib_materials:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|cherry||||||
trees|lib_materials:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|cherry_blossom||||||
trees|lib_materials:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|chestnut_01;chestnut_02;chestnut_03||||||
trees|lib_materials:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|yew_01;yew_02;yew_03||||||
plants|lib_materials:dirt_silty_with_grass_temperate_semihumid|0.001|temperate_semihumid|lowland|shelf|plant_nettle_cleavers|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_temperate_semihumid|0.001|temperate_semihumid|lowland|shelf|plant_nettle_nettle|nil|nil|nil|||
#||||||||||||
#HIGHLAND||||||||||||
plants|lib_materials:dirt_with_grass_temperate_semihumid|0.06|temperate_semihumid|shelf|highland|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
plants|lib_materials:dirt_with_grass_temperate_semihumid|0.06|temperate_semihumid|shelf|highland|shrub_deciduous_forest|nil|nil|nil|||
#||||||||||||
schem|lib_materials:dirt_black_with_grass_temperate_semihumid|0.002|temperate_semihumid|shelf|highland|schem_bush_hawthorne||||||
schem|lib_materials:dirt_black_with_grass_temperate_semihumid|0.002|temperate_semihumid|shelf|highland|schem_bush_rhodedendron||||||
trees|lib_materials:dirt_black_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|lib_materials:dirt_black_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|pine_01;pine_02;pine_03||||||
trees|lib_materials:dirt_black_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|pine_pinyon_01;pine_pinyon_02;pine_pinyon_03||||||
trees|lib_materials:dirt_black_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|pine_lodgepole_01;pine_lodgepole_02;pine_lodgepole_03||||||
trees|lib_materials:dirt_black_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|spruce_01;spruce_02;spruce_03;spruce_04||||||
plants|lib_materials:dirt_black_with_grass_temperate_semihumid|0.06|temperate_semihumid|shelf|highland|shrub_deciduous_forest||||||
plants|lib_materials:dirt_black_with_grass_temperate_semihumid|0.06|temperate_semihumid|shelf|highland|shrub_hog_peanut|nil|nil|nil|||
#||||||||||||
schem|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.002|temperate_semihumid|shelf|highland|schem_bush_hawthorne||||||
schem|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.002|temperate_semihumid|shelf|highland|schem_bush_rhodedendron||||||
trees|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|pine_01;pine_02;pine_03||||||
trees|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|pine_pinyon_01;pine_pinyon_02;pine_pinyon_03||||||
trees|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|pine_lodgepole_01;pine_lodgepole_02;pine_lodgepole_03||||||
trees|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|spruce_01;spruce_02;spruce_03;spruce_04||||||
plants|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.06|temperate_semihumid|shelf|highland|shrub_deciduous_forest||||||
plants|lib_materials:dirt_brown_with_grass_temperate_semihumid|0.06|temperate_semihumid|shelf|highland|shrub_hog_peanut|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_clayey_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|pine_01;pine_02;pine_03||||||
trees|lib_materials:dirt_clayey_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|pine_pinyon_01;pine_pinyon_02;pine_pinyon_03||||||
trees|lib_materials:dirt_clayey_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|pine_lodgepole_01;pine_lodgepole_02;pine_lodgepole_03||||||
plants|lib_materials:dirt_clayey_with_grass_temperate_semihumid|0.06|temperate_semihumid|shelf|highland|grass_1;grass_2;grass_3;grass_4;grass_5||||||
#||||||||||||
trees|lib_materials:dirt_sandy_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|pine_01;pine_02;pine_03||||||
trees|lib_materials:dirt_sandy_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|pine_pinyon_01;pine_pinyon_02;pine_pinyon_03||||||
trees|lib_materials:dirt_sandy_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|pine_lodgepole_01;pine_lodgepole_02;pine_lodgepole_03||||||
plants|lib_materials:dirt_sandy_with_grass_temperate_semihumid|0.06|temperate_semihumid|shelf|highland|grass_1;grass_2;grass_3;grass_4;grass_5||||||
plants|lib_materials:dirt_sandy_with_grass_temperate_semihumid|0.06|temperate_semihumid|shelf|highland|shrub_hog_peanut|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|lib_materials:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|pine_01;pine_02;pine_03||||||
trees|lib_materials:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|pine_pinyon_01;pine_pinyon_02;pine_pinyon_03||||||
trees|lib_materials:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|pine_lodgepole_01;pine_lodgepole_02;pine_lodgepole_03||||||
trees|lib_materials:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|spruce_01;spruce_02;spruce_03;spruce_04||||||
plants|lib_materials:dirt_silty_with_grass_temperate_semihumid|0.06|temperate_semihumid|shelf|highland|shrub_deciduous_forest||||||
plants|lib_materials:dirt_silty_with_grass_temperate_semihumid|0.06|temperate_semihumid|shelf|highland|shrub_hog_peanut||||||
plants|lib_materials:dirt_silty_with_grass_temperate_semihumid|0.001|temperate_semihumid|shelf|highland|plant_nettle_nettle|nil|nil|nil|||
#||||||||||||
#||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
#TEMPERATE TEMPERATE||||||||||||
#OCEAN||||||||||||
#||||||||||||
#BEACH||||||||||||
plants|lib_materials:sand_beach|0.004|temperate_temperate_beach|1|4|grass_marram_1;grass_marram_2;grass_marram_3|nil|nil|nil|||
#||||||||||||
#COASTAL||||||||||||
plants|lib_materials:dirt_with_grass_temperate_temperate|0.04|temperate_temperate|beach|coastal|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
plants|lib_materials:dirt_with_grass_temperate_temperate|0.04|temperate_temperate|beach|coastal|shrub_deciduous_forest|nil|nil|nil|||
plants|lib_materials:dirt_with_grass_temperate_temperate|0.001|temperate_temperate|beach|coastal|flower_oxeye_daisy|nil|nil|nil|||
#||||||||||||
schem|lib_materials:dirt_black_with_grass_temperate_temperate|0.001|temperate_temperate|beach|coastal|schem_bush_hawthorne||||||
trees|lib_materials:dirt_black_with_grass_temperate_temperate|0.002|temperate_temperate|beach|coastal|oak_southern_01;oak_southern_02;oak_southern_03||||||
trees|lib_materials:dirt_black_with_grass_temperate_temperate|0.002|temperate_temperate|beach|coastal|willow_01;willow_02;willow_03||||||
plants|lib_materials:dirt_black_with_grass_temperate_temperate|0.04|temperate_temperate|beach|coastal|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
#||||||||||||
schem|lib_materials:dirt_brown_with_grass_temperate_temperate|0.001|temperate_temperate|beach|coastal|schem_bush_hawthorne||||||
trees|lib_materials:dirt_brown_with_grass_temperate_temperate|0.002|temperate_temperate|beach|coastal|chestnut_01;chestnut_02;chestnut_03||||||
trees|lib_materials:dirt_brown_with_grass_temperate_temperate|0.002|temperate_temperate|beach|coastal|oak_01;oak_02;oak_03||||||
plants|lib_materials:dirt_brown_with_grass_temperate_temperate|0.001|temperate_temperate|beach|coastal|flower_petunia_pink|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_grass_temperate_temperate|0.04|temperate_temperate|beach|coastal|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_clayey_with_grass_temperate_temperate|0.002|temperate_temperate|beach|coastal|chestnut_01;chestnut_02;chestnut_03||||||
trees|lib_materials:dirt_clayey_with_grass_temperate_temperate|0.002|temperate_temperate|beach|coastal|oak_01;oak_02;oak_03||||||
plants|lib_materials:dirt_clayey_with_grass_temperate_temperate|0.001|temperate_temperate|beach|coastal|flower_petunia_blue|nil|nil|nil|||
plants|lib_materials:dirt_clayey_with_grass_temperate_temperate|0.001|temperate_temperate|beach|coastal|flower_petunia_white|nil|nil|nil|||
plants|lib_materials:dirt_clayey_with_grass_temperate_temperate|0.04|temperate_temperate|beach|coastal|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_sandy_with_grass_temperate_temperate|0.002|temperate_temperate|beach|coastal|oak_01;oak_02;oak_03||||||
trees|lib_materials:dirt_sandy_with_grass_temperate_temperate|0.002|temperate_temperate|beach|coastal|pine_01;pine_02;pine_03||||||
plants|lib_materials:dirt_sandy_with_grass_temperate_temperate|0.001|temperate_temperate|beach|coastal|flower_lavender|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_silty_with_grass_temperate_temperate|0.002|temperate_temperate|beach|coastal|oak_southern_01;oak_southern_02;oak_southern_03||||||
trees|lib_materials:dirt_silty_with_grass_temperate_temperate|0.002|temperate_temperate|beach|coastal|willow_01;willow_02;willow_03||||||
plants|lib_materials:dirt_silty_with_grass_temperate_temperate|0.001|temperate_temperate|beach|coastal|plant_nettle_cleavers|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_temperate_temperate|0.001|temperate_temperate|beach|coastal|plant_nettle_nettle|nil|nil|nil|||
#||||||||||||
#LOWLAND||||||||||||
plants|lib_materials:dirt_with_grass_temperate_temperate|0.04|temperate_temperate|coastal|lowland|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
plants|lib_materials:dirt_with_grass_temperate_temperate|0.04|temperate_temperate|coastal|lowland|plant_bush_01|nil|nil|nil|||
plants|lib_materials:dirt_with_grass_temperate_temperate|0.04|temperate_temperate|coastal|lowland|shrub_deciduous_forest|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_with_grass_gray|0.002|temperate_temperate|coastal|lowland|scorched_01;scorched_02||||||
#||||||||||||
schem|lib_materials:dirt_black_with_grass_temperate_temperate|0.001|temperate_temperate|coastal|lowland|schem_bush_hawthorne||||||
schem|lib_materials:dirt_black_with_grass_temperate_temperate|0.001|temperate_temperate|coastal|lowland|schem_bush_rhodedendron||||||
trees|lib_materials:dirt_black_with_grass_temperate_temperate|0.002|temperate_temperate|coastal|lowland|oak_southern_01;oak_southern_02;oak_southern_03||||||
trees|lib_materials:dirt_black_with_grass_temperate_temperate|0.002|temperate_temperate|coastal|lowland|pine_01;pine_02;pine_03||||||
plants|lib_materials:dirt_black_with_grass_temperate_temperate|0.04|temperate_temperate|coastal|lowland|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_brown_with_grass_temperate_temperate|0.002|temperate_temperate|coastal|lowland|chestnut_01;chestnut_02;chestnut_03||||||
trees|lib_materials:dirt_brown_with_grass_temperate_temperate|0.002|temperate_temperate|coastal|lowland|oak_01;oak_02;oak_03||||||
schem|lib_materials:dirt_brown_with_grass_temperate_temperate|0.001|temperate_temperate|coastal|lowland|schem_bush_hawthorne||||||
schem|lib_materials:dirt_brown_with_grass_temperate_temperate|0.001|temperate_temperate|coastal|lowland|schem_bush_rhodedendron||||||
plants|lib_materials:dirt_brown_with_grass_temperate_temperate|0.04|temperate_temperate|coastal|lowland|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_clayey_with_grass_temperate_temperate|0.002|temperate_temperate|coastal|lowland|chestnut_01;chestnut_02;chestnut_03||||||
trees|lib_materials:dirt_clayey_with_grass_temperate_temperate|0.002|temperate_temperate|coastal|lowland|oak_01;oak_02;oak_03||||||
plants|lib_materials:dirt_clayey_with_grass_temperate_temperate|0.04|temperate_temperate|coastal|lowland|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_sandy_with_grass_temperate_temperate|0.002|temperate_temperate|coastal|lowland|oak_01;oak_02;oak_03||||||
trees|lib_materials:dirt_sandy_with_grass_temperate_temperate|0.002|temperate_temperate|coastal|lowland|pine_01;pine_02;pine_03||||||
plants|lib_materials:dirt_sandy_with_grass_temperate_temperate|0.001|temperate_temperate|coastal|lowland|flower_lavender|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_silty_with_grass_temperate_temperate|0.002|temperate_temperate|coastal|lowland|oak_southern_01;oak_southern_02;oak_southern_03||||||
trees|lib_materials:dirt_silty_with_grass_temperate_temperate|0.002|temperate_temperate|coastal|lowland|pine_01;pine_02;pine_03||||||
plants|lib_materials:dirt_silty_with_grass_temperate_temperate|0.001|temperate_temperate|coastal|lowland|plant_nettle_cleavers|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_temperate_temperate|0.001|temperate_temperate|coastal|lowland|plant_nettle_nettle|nil|nil|nil|||
#||||||||||||
#SHELF||||||||||||
plants|lib_materials:dirt_with_grass_temperate_temperate|0.04|temperate_temperate|lowland|shelf|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
plants|lib_materials:dirt_with_grass_temperate_temperate|0.04|temperate_temperate|lowland|shelf|grass_tall|nil|nil|nil|||
plants|lib_materials:dirt_with_grass_temperate_temperate|0.04|temperate_temperate|lowland|shelf|plant_bush_01|nil|nil|nil|||
plants|lib_materials:dirt_with_grass_temperate_temperate|0.04|temperate_temperate|lowland|shelf|shrub_deciduous_forest|nil|nil|nil|||
