#Node_Name|Description|Alias_Mod|Alias_Node|Tile_String|Special_Tiles|Inv_Image|Wield_Image|Draw_Type|Vis_Scale|Wld_Scale|Param_Type|ParamType2|Place_Param2|LightSource|Walkable|Pointable|Climbable|Diggable|Buildable|Floodable|Waving|Use_Alpha|Sun_Prop|Liquid_Point|Damage_Per_Second|Grnd_Cnt|Leg_wall|MaxLight|Grow|Eat|Groups|Max_Drops|Drops|Sounds|Dig_Predict|Place_Predict|NodeBox|SelBox|ColBox|Mesh|LiquidType|LiquidViscosity|LiquidRange|LiquidRenew|LiquidAltSource|LiquidAltFlow|OnConstruct|OnTimer|TimerTrig|TimerAct|AfterPlace|OnPlace|
#BUSHES, SHRUBS|||||||||||||||||||||||||||||||||||||||||||||||||||||
tree_cedar_sapling|Cedar Sapling|||lib_ecology_tree_cedar_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_cedar_trunk|Cedar Trunk|||lib_ecology_tree_cedar_trunk_top.png,lib_ecology_tree_cedar_trunk_top.png,lib_ecology_tree_cedar_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_cedar_trunk_allface_side|Cedar Block Side|||lib_ecology_tree_cedar_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_cedar_trunk_allface_top|Cedar Block Top|||lib_ecology_tree_cedar_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_cedar_wood|Cedar Wood|||lib_ecology_tree_cedar_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_cherry_blossom_leaves|Cherry Blossom Leaves|||lib_ecology_tree_cherry_blossom_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_cherry_blossom_sapling|Cherry Blossom Sapling|||lib_ecology_tree_cherry_blossom_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_cherry_blossom_trunk|Cherry Blossom Trunk|||lib_ecology_tree_cherry_blossom_trunk_top.png,lib_ecology_tree_cherry_blossom_trunk_top.png,lib_ecology_tree_cherry_blossom_trunk.png||||nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||-0.25,-0.5,-0.25,0.25,0.5,0.25|-0.25,-0.5,-0.25,0.25,0.5,0.25|||||||||||||||
tree_cherry_blossom_wood|Cherry Blossom Wood|||lib_ecology_tree_cherry_blossom_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_cherry_leaves|Cherry Leaves|||lib_ecology_tree_cherry_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_cherry_sapling|Cherry Sapling|||lib_ecology_tree_cherry_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_cherry_trunk|Cherry Trunk|||lib_ecology_tree_cherry_trunk_top.png,lib_ecology_tree_cherry_trunk_top.png,lib_ecology_tree_cherry_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_cherry_trunk_allface_side|Cherry Block Side|||lib_ecology_tree_cherry_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_cherry_trunk_allface_top|Cherry Block Top|||lib_ecology_tree_cherry_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_cherry_wood|Cherry Wood|||lib_ecology_tree_cherry_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_chestnut_leaves|Chestnut Leaves|||lib_ecology_tree_chestnut_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_chestnut_sapling|Chestnut Sapling|||lib_ecology_tree_chestnut_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_chestnut_trunk|Chestnut Trunk|||lib_ecology_tree_chestnut_trunk_top.png,lib_ecology_tree_chestnut_trunk_top.png,lib_ecology_tree_chestnut_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_chestnut_trunk_allface_side|Chestnut Block Side|||lib_ecology_tree_chestnut_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_chestnut_trunk_allface_top|Chestnut Block Top|||lib_ecology_tree_chestnut_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_chestnut_wood|Chestnut Wood|||lib_ecology_tree_chestnut_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_chestnut_american_leaves|American Chestnut Leaves|||lib_ecology_tree_chestnut_american_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_chestnut_american_sapling|American Chestnut Sapling|||lib_ecology_tree_chestnut_american_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_chestnut_american_trunk|American Chestnut Trunk|||lib_ecology_tree_chestnut_american_trunk_top.png,lib_ecology_tree_chestnut_american_trunk_top.png,lib_ecology_tree_chestnut_american_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_chestnut_american_trunk_allface_side|American Chestnut Block Side|||lib_ecology_tree_chestnut_american_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_chestnut_american_trunk_allface_top|American Chestnut Block Top|||lib_ecology_tree_chestnut_american_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_chestnut_american_wood|American Chestnut Wood|||lib_ecology_tree_chestnut_american_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_chestnut_american_burr|American Chestnut Burr|||lib_ecology_tree_chestnut_american_burr.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE|||||fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35|||||||||||||||
tree_clementine_leaves|Clementine Leaves|||lib_ecology_tree_clementine_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_clementine_sapling|Clementine Sapling|||lib_ecology_tree_clementine_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_clementine_trunk|Clementine Trunk|||lib_ecology_tree_clementine_trunk_top.png,lib_ecology_tree_clementine_trunk_top.png,lib_ecology_tree_clementine_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_clementine_trunk_allface_side|Clementine Block Side|||lib_ecology_tree_clementine_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_clementine_trunk_allface_top|Clementine Block Top|||lib_ecology_tree_clementine_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_clementine_wood|Clementine Wood|||lib_ecology_tree_clementine_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_conifers_leaves|Conifers Leaves|||lib_ecology_tree_conifers_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_conifers_sapling|Conifers Sapling|||lib_ecology_tree_conifers_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_conifers_trunk|Conifers Trunk|||lib_ecology_tree_conifers_trunk_top.png,lib_ecology_tree_conifers_trunk_top.png,lib_ecology_tree_conifers_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_conifers_trunk_allface_side|Conifers Block Side|||lib_ecology_tree_conifers_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_conifers_trunk_allface_top|Conifers Block Top|||lib_ecology_tree_conifers_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_conifers_wood|Conifers Wood|||lib_ecology_tree_conifers_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_cypress_leaves|Cypress Leaves|||lib_ecology_tree_cypress_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_cypress_sapling|Cypress Sapling|||lib_ecology_tree_cypress_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_cypress_trunk|Cypress Trunk|||lib_ecology_tree_cypress_trunk_top.png,lib_ecology_tree_cypress_trunk_top.png,lib_ecology_tree_cypress_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_cypress_trunk_allface_side|Cypress Block Side|||lib_ecology_tree_cypress_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_cypress_trunk_allface_top|Cypress Block Top|||lib_ecology_tree_cypress_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_cypress_wood|Cypress Wood|||lib_ecology_tree_cypress_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_default_leaves|Default Leaves|||lib_ecology_tree_default_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_default_sapling|Default Sapling|||lib_ecology_tree_default_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_default_trunk|Default Trunk|||lib_ecology_tree_default_trunk_top.png,lib_ecology_tree_default_trunk_top.png,lib_ecology_tree_default_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_default_trunk_allface_side|Default Block Side|||lib_ecology_tree_default_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_default_trunk_allface_top|Default Block Top|||lib_ecology_tree_default_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_default_wood|Default Wood|||lib_ecology_tree_default_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_desert_palm|Desert Palm|||lib_ecology_plant_desert_palm.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
tree_dry_leaves|Dry Leaves|||lib_ecology_tree_dry_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_dry_sapling|Dry Sapling|||lib_ecology_tree_dry_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_dry_trunk|Dry Trunk|||lib_ecology_tree_dry_trunk_top.png,lib_ecology_tree_dry_trunk_top.png,lib_ecology_tree_dry_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_dry_trunk_allface_side|Dry Block Side|||lib_ecology_tree_dry_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_dry_trunk_allface_top|Dry Block Top|||lib_ecology_tree_dry_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_dry_wood|Dry Wood|||lib_ecology_tree_dry_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_ebony_leaves|Ebony Leaves|||lib_ecology_tree_ebony_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_ebony_sapling|Ebony Sapling|||lib_ecology_tree_ebony_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_ebony_trunk|Ebony Trunk|||lib_ecology_tree_ebony_trunk_top.png,lib_ecology_tree_ebony_trunk_top.png,lib_ecology_tree_ebony_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_ebony_trunk_allface_side|Ebony Block Side|||lib_ecology_tree_ebony_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_ebony_trunk_allface_top|Ebony Block Top|||lib_ecology_tree_ebony_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_ebony_wood|Ebony Wood|||lib_ecology_tree_ebony_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_eucalyptus_leaves|Eucalyptus Leaves|||lib_ecology_tree_eucalyptus_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_eucalyptus_sapling|Eucalyptus Sapling|||lib_ecology_tree_eucalyptus_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||schem_tree_eucalyptus_01,schem_tree_eucalyptus_large_01||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_eucalyptus_trunk|Eucalyptus Trunk|||lib_ecology_tree_eucalyptus_trunk_top.png,lib_ecology_tree_eucalyptus_trunk_top.png,lib_ecology_tree_eucalyptus_trunk.png||||||||light|facedir|||TRUE||||||||||||FALSE||||choppy = 1, flammable = 2, tree = 1, lib_ecology_tree = 1||wood|||||||||||||||||||
tree_eucalyptus_trunk_allface_side|Eucalyptus Block Side|||lib_ecology_tree_eucalyptus_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_eucalyptus_trunk_allface_top|Eucalyptus Block Top|||lib_ecology_tree_eucalyptus_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_eucalyptus_wood|Eucalyptus Wood|||lib_ecology_tree_eucalyptus_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_fern_giant_crown|Giant Fern Crown|||lib_ecology_tree_fern_giant_crown.png|||||||||||||||||||||||||||||||||||||||||||||||||
tree_fern_giant_leaves|Giant Fern Leaves|||lib_ecology_tree_fern_giant_leaves.png|||||||||||||||||||||||||||||||||||||||||||||||||
tree_fern_giant_leaves_big|Giant Fern Leaves Big|||lib_ecology_tree_fern_giant_leaves.png|||||||||||||||||||||||||||||||||||||||||||||||||
tree_fern_giant_leaves_end|Giant Fern Leaves End|||lib_ecology_tree_fern_giant_leaves_end.png|||||||||||||||||||||||||||||||||||||||||||||||||
tree_fern_giant_sapling|Giant Fern Sapling|||lib_ecology_tree_fern_giant_sapling.png|||||||||||||||||||||||||||||||||||||||||||||||||
tree_fern_giant_trunk|Giant Fern Trunk|||lib_ecology_tree_fern_giant_trunk_top.png,lib_ecology_tree_fern_giant_trunk_top.png,lib_ecology_tree_fern_giant_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_fern_giant_trunk_top|Gian Fern Trunk Top|||lib_ecology_tree_fern_giant_leaves_cross.png,lib_ecology_tree_fern_giant_trunk_top.png,lib_ecology_tree_fern_giant_trunk.png|||||||||||||||||||||||||||||||||||||||||||||||||
tree_fern_giant2_crown|Giant Fern2 Crown|||lib_ecology_fern_giant_tree_crown2.png|||||||||||||||||||||||||||||||||||||||||||||||||
tree_fern_giant2_leaves|Giant Fern2 Leaves|||lib_ecology_fern_giant_tree_leaves2.png|||||||||||||||||||||||||||||||||||||||||||||||||
tree_fern_giant2_leaves_end|Giant Fern2 Leaves End|||lib_ecology_fern_giant_tree_leaves_end2.png|||||||||||||||||||||||||||||||||||||||||||||||||
tree_fern_giant2_trunk_top|Giant Fern2 Trunk Top|||lib_ecology_fern_giant_tree_leaves_cross2.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_fern_small_leaves_01|Small Fern Leaves 01|||lib_ecology_tree_fern_small_01_leaves.png|||||||||||||||||||||||||||||||||||||||||||||||||
tree_fern_small_leaves_02|Small Fern Leaves 02|||lib_ecology_tree_fern_small_02_leaves.png|||||||||||||||||||||||||||||||||||||||||||||||||
tree_fern_small_sapling|Small Fern Sapling|||lib_ecology_tree_fern_small_sapling.png|||||||||||||||||||||||||||||||||||||||||||||||||
tree_fern_small_trunk|Small Fern Trunk|||lib_ecology_tree_fern_small_trunk_top.png,lib_ecology_tree_fern_small_trunk_top.png,lib_ecology_tree_fern_small_trunk.png||||nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||-0.5,0.5,-0.5,0.5,0.5,0.5;-0.125,-0.5,-0.125,0.125,0.5,0.125|-0.125,-0.5,-0.125,0.125,0.5,0.125|||||||||||||||0.142857142857143
tree_fir_coast_leaves|Coast Fir Leaves|||lib_ecology_tree_fir_coast_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||0.125
tree_fir_coast_sapling|Coast Fir Sapling|||lib_ecology_tree_fir_coast_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_fir_coast_trunk|Coast Fir Trunk|||lib_ecology_tree_fir_coast_trunk_top.png,lib_ecology_tree_fir_coast_trunk_top.png,lib_ecology_tree_fir_coast_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_fir_coast_trunk_allface_side|Coast Fir Block Side|||lib_ecology_tree_fir_coast_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_fir_coast_trunk_allface_top|Coast Fir Block Top|||lib_ecology_tree_fir_coast_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_fir_coast_wood|Coast Fir Wood|||lib_ecology_tree_fir_coast_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_fir_doug_leaves|Douglas Fir Leaves|||lib_ecology_tree_fir_doug_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_fir_doug_sapling|Douglas Fir Sapling|||lib_ecology_tree_fir_doug_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_fir_doug_trunk|Douglas Fir Trunk|||lib_ecology_tree_fir_doug_trunk_top.png,lib_ecology_tree_fir_doug_trunk_top.png,lib_ecology_tree_fir_doug_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
